"Woreda.Code","Longitude","Latitude","Maize.Price_BirrKg","Year"
40112,35.4568220625,8.97248300072,3.83,2012
40114,35.8496009787,8.98156808073,4.205,2012
40115,35.7843274699,8.80367399031,4.305,2012
40116,34.5413081499,9.34318907643,4.085,2012
40201,36.4724618623,9.73286014861,3.58,2012
40203,36.7177769772,9.96816088673,3.7,2012
40205,37.0377324739,8.91481577354,3.6,2012
40206,36.6835744216,9.02525755476,4.1,2012
40208,36.9755218583,9.16431415379,3.79,2012
40209,36.8099302958,9.15439221612,3.89,2012
40210,36.3158202208,9.05029854018,3.99,2012
40211,36.3763860147,9.2327138396,3.62,2012
40212,36.4640546195,8.90085666778,4.32,2012
40214,36.5462212241,8.71698147998,3.725,2012
40215,36.7175864402,8.71234501751,4.195,2012
40301,35.3770822223,8.61809927825,3.5,2012
40303,36.1432453254,8.38683474786,4.31,2012
40304,36.1360400596,8.59544185124,3.87,2012
40308,36.5386715869,8.13119877261,4.17,2012
40309,35.9385809326,8.27157682008,4.55,2012
40310,35.4174221776,8.35258183286,4.48,2012
40311,35.5933084586,8.07377188377,4.22,2012
40312,35.1311381919,8.32143027323,4.31,2012
40315,35.5295497031,8.42916095553,3.57,2012
40322,36.3817263308,8.47202110531,4.24,2012
40401,36.9510118735,8.4877317771,4.36,2012
40403,37.4573839286,7.98851072332,4.59,2012
40404,37.2714809269,7.98539426499,4.91,2012
40405,37.0318339068,7.77643464689,4.5,2012
40406,36.7593603658,7.7798848072,5,2012
40407,36.5852390824,7.8783052435,4.9,2012
40408,36.2307798008,7.69814810001,4.31,2012
40409,36.6583848447,7.57310781254,5.45,2012
40411,37.23991678,7.54213154699,5,2012
40413,36.2143333906,8.06298225868,5.345,2012
40501,37.750455055,9.63689730859,4.44,2012
40503,37.8543644284,9.03835132212,2.96,2012
40505,37.3673804287,9.00466055533,3.8,2012
40506,37.1534630847,9.09475907743,3.965,2012
40507,37.2891529757,8.75422995549,4,2012
40508,37.4381851334,8.52094440416,4.135,2012
40509,37.6497765376,8.78732768502,4,2012
40702,39.5351613341,8.64870879417,4.5,2012
40703,39.2638510612,8.47462687303,5,2012
40704,39.1501307326,8.62931079668,6,2012
40706,39.0077723391,8.75503198537,8.24,2012
40707,38.7459481627,8.19125346324,4.55,2012
40708,38.6109652863,7.81676235062,4.05,2012
40711,38.8880876501,8.50279566968,5.05,2012
40801,39.8386234426,8.52800292002,4.58,2012
40802,40.0591904965,8.53000436933,4.75,2012
40803,40.1908371361,8.27756504245,3.14,2012
40804,39.6562560383,8.35747373265,3.72,2012
40806,38.9479573826,7.96948495003,4.3,2012
40807,39.2417710235,8.07043531039,5.33,2012
40810,40.1761068525,7.90127094092,3.1,2012
40811,40.3381473924,7.72808101797,4.44,2012
40812,39.8001239897,7.68990122842,4.09,2012
40814,39.5765956687,7.5698181752,3.97,2012
40820,39.5014455968,8.29677498897,4.46,2012
40901,40.5365853021,9.10492412696,4.96,2012
40902,41.0814998171,9.31816981981,4.86,2012
40903,41.1217809768,9.17612500943,4.61,2012
40904,41.1775005263,8.98626287483,4.35,2012
40908,40.5109441723,8.75269366312,4,2012
40909,40.633003924,8.22885342223,3.97,2012
40911,40.9858772955,8.68235898187,4,2012
41007,41.8715061236,9.22866316344,5,2012
41011,41.4360976024,9.21400418537,4.35,2012
41012,41.3266728317,8.89631763797,4,2012
41013,41.6380467409,9.06292508372,4.35,2012
41016,41.8651335169,9.02805239596,4.44,2012
41104,39.7835384008,7.31807602242,4.13,2012
41105,40.6072201595,7.53626515763,3.43,2012
41106,40.1525054949,7.38123850329,3.42,2012
41107,41.2419997621,7.85192919563,3.63,2012
41112,40.046501264,6.2649417066,4.63,2012
41114,40.162708262,6.71035323928,3.31,2012
41116,40.5069980743,6.94626471587,2.455,2012
41118,41.2123246526,7.36826755962,4.545,2012
41217,37.992148131,5.97774169159,4.5,2012
41301,37.6968472192,8.56126875923,4.315,2012
41306,38.6026546067,8.81000610857,5,2012
41307,38.5227495011,8.57711443041,5,2012
41401,38.565368512,6.07566663428,3.26,2012
41402,38.7230878945,6.24924017771,3.57,2012
41403,38.9972444904,5.95295570211,3.47,2012
41404,39.28626927,5.84429500742,4.5,2012
41405,38.9512637792,5.51827257438,3.57,2012
41406,38.4732901496,5.75634953155,3,2012
41701,38.1989093583,7.12631308643,4.2,2012
41703,38.7230486969,7.44281351709,4.8,2012
41704,38.8408693673,7.02351226548,5.3,2012
41712,38.5892938054,7.20310315962,5,2012
41801,34.9913465397,8.62567749489,4.69,2012
41803,35.0752445726,8.94260879999,3.85,2012
41804,34.9328446564,9.14111005445,4.34,2012
41805,34.8267825236,8.45776518879,4.48,2012
41808,35.2002164286,8.92974754637,3.375,2012
41809,34.4337173446,8.91075043955,4.315,2012
41810,34.7573058821,9.01396802049,3.36,2012
41811,35.3304277284,8.86159440353,3.97,2012
41901,37.1115670455,9.64681909094,4.17,2012
41903,37.4266032203,9.4435724306,4,2012
41905,37.3559953792,9.73283118568,4.13,2012
41907,37.3400747565,9.25113927499,4.36,2012
41908,37.1474203317,9.90180590141,3.93,2012
41909,37.0086474113,10.122621501,3.985,2012
41910,36.8343815045,9.59858317945,4.205,2012
60201,36.0180286259,11.3635138033,4,2012
60202,35.4728148453,11.532881432,3.64,2012
60203,35.5512338072,10.6038463163,4.75,2012
60204,36.2778707422,11.0179800094,4,2012
60205,36.21444562,10.4692270983,3.855,2012
60207,35.956067134,10.5432663863,4.375,2012
60301,34.8640923695,10.3381854929,6.25,2012
60303,34.4716639363,9.99023779343,4.35,2012
60304,34.8272014606,10.6813634348,4.92,2012
60305,34.7014204215,9.79040587326,3.82,2012
60306,35.1146266563,10.1314310087,5,2012
60401,36.1441212698,10.0111210416,2.94,2012
60402,35.2001208352,10.5577833438,5,2012
60403,35.9130638265,9.48317321412,4.17,2012
60404,35.652666796,9.80205509828,5.215,2012
60405,36.1960399769,9.3704796271,3.22,2012
60506,36.4060961505,11.3109124759,5.2,2012
60608,34.2924338086,9.35962277154,3.85,2012
70106,38.3897818984,8.13872585557,4.57,2012
70110,37.8249567207,8.14503965556,4,2012
70112,38.0932933282,8.21571687537,4,2012
70206,37.5547008486,7.43544742057,4.63,2012
70302,37.8603893866,7.35757833629,8.33,2012
70402,38.337997794,7.0432473729,4.4,2012
70404,38.3969802817,6.75786509184,4.39,2012
70408,38.8496555375,6.53215611137,4.2,2012
70409,38.9904565665,6.30886950539,4.46,2012
70601,37.70909936,7.07241969712,5,2012
70602,37.8854620303,6.98755185591,5,2012
70603,37.9480877827,6.8414620015,4,2012
70604,37.8465205845,6.67370985229,4.74,2012
70605,37.7283270749,6.83324072518,4.995,2012
70606,37.5162951511,6.92519213069,4.08,2012
70607,37.5394935568,6.71730004775,4.67,2012
70702,36.5578272665,5.94196584839,2.91,2012
70703,36.6491164428,6.17354644378,2.25,2012
70704,36.5045594981,4.97562944432,3.28,2012
70705,36.7419051391,5.42792723464,3.43,2012
70801,35.4597909145,7.73111689886,2.5,2012
70802,35.3365321194,7.5545936127,5.08,2012
70803,35.4667023411,7.2464549135,3.72,2012
70901,35.8687052598,7.89522000481,3.33,2012
70902,35.6888102656,7.62687075312,2.25,2012
70903,35.9790176016,7.54519760971,3.45,2012
70905,36.5550845874,7.26469743667,4.84,2012
70906,36.4559630826,7.09660482935,3,2012
70907,36.3663670435,6.90904558824,3.15,2012
70908,36.1661114263,6.83892617264,3.695,2012
70909,35.8783016071,7.24415849804,3.23,2012
71001,36.6873240678,6.52468803298,4,2012
71003,37.3627426079,6.52393523093,4.95,2012
71004,37.6558108559,6.52749675249,4.07,2012
71005,37.7235018165,6.32571497403,3.8,2012
71006,37.4580709179,5.97580891744,4.51,2012
71009,37.2964227004,6.28774072686,4.635,2012
71010,37.0826795107,6.28914072529,2.62,2012
71014,36.8058897703,6.35677432218,3.33,2012
71101,35.4643310229,7.07278925904,3.7,2012
71104,35.7508679304,6.90154615753,3.45,2012
71105,35.8756861719,6.78389902242,2.45,2012
71110,35.6453288288,7.06790808828,3.95,2012
71201,37.4979203132,7.8177652491,5.36,2012
71301,37.7870727338,5.79394347232,5.49,2012
71401,37.7576794897,5.50776912306,5.895,2012
71601,37.2613574771,5.60887679139,4.875,2012
71701,36.9712314155,7.11723681744,3.505,2012
71702,37.1429374055,7.04296628727,3.45,2012
71703,37.1764902183,6.81513393967,4.28,2012
71704,37.3309981232,7.15960380326,3.495,2012
71705,36.8887699348,6.84324322902,3.03,2012
71801,36.5589798065,6.27987602008,3.57,2012
71901,36.6100617023,6.87189931466,2.405,2012
72002,38.3316769011,7.96439893942,4.835,2012
72003,38.3877650533,7.77935827784,5.05,2012
72005,38.2722882925,7.77243557312,4,2012
72006,38.1678620338,7.54513801108,5.91,2012
72007,38.022942151,7.79791028942,6.9,2012
72101,38.2191236557,7.4239265323,4.5,2012
120101,34.7419083698,8.14574169701,2.6,2012
120102,34.5308620428,7.86205916882,5,2012
120301,35.2542637556,7.25479326022,4.39,2012
